RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20
395069,716,"Sault Ste. Marie, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92571,92408,92105,91901,91807,91561,91000,90866,91088,91728,91993,92610,93177,93754,94364,94319,94515,94525,95275,95173,94912,93967,93521,92643,91831,91077,90477,90419,89691,89809,89476,89542,88945,88485,88160,87680,87284,86611,86257,85752,85523,84808,84081,83294,82878,82579,82183,82036,81745,81525,80869,80237,79757,79274,79007,78851,78875,78620,78261,77941,77908,78020,78114,78002,77956,77725,77608,76974,76469,76066,76011,75928,75699,75452,75394,75485,75547,75627,75600,75809,75925,75977,75840,75747,75822,75959,75990,76034,75985,76158,76381,76863,77398,78074,78783,79559,80249,80823,81497,82244,83082,83852,84488,84926,85218,85504,85840,85964,86114,86362,86621,86951,87426,88262,88570,88770,88677,89242,89641,90172,90537,90805,91178,91444,91660,91030,91398,91890,92985,92905,93056,93212,93447,93561,93577,93567,93692,94204,94620,94804,94942,95239,95642,95934,96410,96951,97552,98204,98217,98207,97817,97996,98084,98621,98889,99313,99546,100027,100179,100265,100505,101278,102065,102660,102719,102743,102812,103048,103429,103688,104094,104463,105020,105078,105280,105368,105879,106169,106502,106624,106656,106619,106592
395192,717,"Vincennes, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69453,69447,69436,69380,69328,69277,69226,69158,69097,69063,68999,68939,68921,68896,68771,68608,68389,68203,67990,67785,67596,67372,67265,67120,66931,66711,66639,66652,66729,66713,66703,66693,66635,66582,66434,66353,66278,66235,66157,66068,65992,65985,66016,66093,66152,66171,66134,66089,66031,66037,66070,66200,66313,66416,66505,66513,66580,66787,67072,67359,67461,67554,67669,67796,67930,68075,68220,68414,68560,68658,68804,68942,69217,69435,69650,69854,70052,70215,70394,70712,71095,71458,71686,71924,72267,72656,72966,73118,73253,73440,73655,73827,74031,74257,74586,74929,75121,75246,75386,75694,76085,76499,76929,77196,77403,77535,77695,77797,78008,78281,78628,78970,79253,79528,79773,80122,80486,80970,81414,81924,82237,82557,82841,83257,83670,84084,84560,85074,85531,85795,86055,86364,86852,87386,87938,88374,88781,89150,89457,89721,90016,90395,90762,91043,91236,91348,91416,91473,91532
394624,718,"Gainesville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120395,119246,118811,117671,117319,117160,117401,117511,117509,117569,117825,118267,118533,119344,119996,121011,121440,121687,121556,121666,122084,122638,123083,123445,124106,124944,125497,125749,125542,125508,125601,125888,126175,126293,126320,126302,126206,126098,126131,126272,126429,126532,126303,125999,125744,125617,125622,125390,125315,125105,124967,124716,124399,124091,123688,123353,122978,122754,122616,122617,122539,122413,122244,122057,121911,121676,121517,121268,121037,120735,120252,119784,119431,119271,119157,119041,119010,119057,119221,119436,119656,119801,119969,120110,120203,120312,120466,120792,121093,121460,121787,122191,122594,123066,123535,124095,124687,125282,125875,126371,126952,127479,128154,128623,129143,129643,130441,131232,131984,132597,133234,133830,134398,134952,135460,136130,136770,137455,137941,138441,139018,139735,140562,141516,142375,143217,144021,144864,145635,146281,146948,147551,148187,148753,149101,149420,149772,150308,151147,152055,153133,154044,155033,156046,156903,157718,158589,159478,160518,161556,162095,162355,162609,163456,164278,165149,166045,167044,167934,168724,169469,170047,170448,170731,171083,171517,172076,172780,173541,174304,175001,175814,176598,177371,178421,179631,180687,181363,181877,182200,182452,182613,182822
394550,719,"Dyersburg, TN",Msa,TN,61267,61357,61499,61768,62062,62324,62573,62831,63112,63390,63691,63966,64144,64299,64467,64727,65019,65349,65731,66103,66449,66812,67172,67569,68456,69462,70436,70873,71120,71354,71525,71733,71910,72083,72148,72209,71592,70931,70172,70183,70332,70524,70683,70716,70793,70814,70937,71037,71262,71535,71883,72038,72137,72157,72264,72404,72600,72804,73136,73538,74056,74315,74490,74578,74742,74929,75022,75186,75273,75442,75456,75454,75358,75348,75374,75394,75481,75573,75780,75959,76142,76246,76334,76436,76521,76755,76889,76975,76825,76670,76601,76518,76514,76394,76278,76067,76043,75850,75695,75525,75743,75745,75656,75467,75702,76057,76497,76947,77362,77661,78075,78576,79021,80099,80849,81749,81783,82195,82498,83059,83404,84653,85534,86528,86588,86351,86549,86738,87190,87079,87006,86711,86589,85625,85350,85103,85950,86475,86694,86753,86821,86993,87186,87239,87209,87118,86855,86478,85827,85324,84908,84656,84478,84377,84260,84181,84026,83978,83720,83382,82849,82331,81800,81208,80646,80183,79783,79434,79206,79076,78997,78915,78891,78846,78799,78695,78546,78279,77937,77617,77245,76876,76503,76219,75987,75799,75701,75675,75682,75661,75600,75521,75465,75429,75390,75334,75283,75273,75260,75267,75293,75330,75419,75545,75676,75775,75854,75942,76022,76080,76140,76194,76267,76389,76541,76704,76881,77060,77248,77439,77650,77831,78000,78186,78375,78581,78783,79035,79284,79569,79845,80085,80335,80619,80936,81218,81511,81801,82107,82330,82587,82848,83151,83471,83790,84147,84473,84791,85107,85437,85811,86208,86596,86945,87310,87713,88123,88492,88861,89300,89728,90184,90580,90978,91396,91804,92217,92589,92967,93353,93772,94178,94551,94893,95218,95514,95768,96023,96263,96494,96766,97086,97358,97585,97843,98109,98406,98720,99056,99401,99750,100117,100450
394745,720,"Kill Devil Hills, NC",Msa,NC,,,,,190583,193156,195365,199589,202743,205639,207902,210122,213283,216532,218905,219517,219693,219858,219545,219112,219577,219926,220412,220484,218040,215446,213869,215238,216275,216054,216122,216681,217564,218311,219509,220521,222836,224317,225363,225069,226036,227650,229433,230362,230953,231771,232505,233792,235002,236907,238828,240826,242440,243980,245437,246989,248902,250556,252588,254489,256679,258143,259752,261130,262387,263319,264454,266118,267658,269181,270265,271367,272531,274110,275800,277627,279640,282039,284295,286226,287990,289714,291536,293136,294641,296124,297619,299167,300901,302497,304187,306049,308183,310423,312983,315790,318427,320070,321988,324113,326838,329120,331768,334786,337951,341424,344754,348323,352400,358694,364270,369819,373854,379293,384494,389175,393741,397956,401754,404735,407480,409339,411557,413033,414909,416263,418169,420195,421762,421951,421846,423070,425331,427383,428170,428708,429335,428886,426714,424035,421067,420077,419986,418263,414211,409109,406093,404223,402459,400891,399827,398958,398346,397248,395305,393651,392483,391828,390137,387463,384321,380970,377988,374936,371861,368333,365309,362733,360811,358929,357230,355809,354380,353126,351594,349989,348274,346690,345006,343049,340662,338682,336579,334582,332916,331482,330279,328970,328098,327005,325898,324603,323873,322932,322213,321641,321117,320668,320005,319929,319661,319771,319721,319876,319764,319660,319372,319025,318556,318161,318065,318088,318062,318042,318045,318276,318747,319178,319768,320200,320893,321501,322141,322134,322281,322404,323069,323652,324329,324938,325398,325585,325488,325457,325300,325635,325819,325972,325761,325578,327314,329091,330948,331050,331417,331680,332027,332181,332571,332903,333115,333192,331275,329482,327904,328121,328162,327860,328089,328378,329039,329566,330437,331318,329536,327775,325735,326721,327851,329792,330909,331735,331222,331248,331365,331984,333700,335516,337136,337386,337678,337860,338324,338623,339788,340632,341249,341448,342361,343134,344135,344439,344658
394507,722,"Crawfordsville, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97398,97703,97919,98235,98579,98857,99089,99084,99077,99054,98959,98824,98749,98715,98777,99037,99230,99399,99520,99903,100153,100415,100578,100822,100980,101065,100975,100768,100514,100474,100567,100690,100945,101135,101254,101219,101146,101018,100927,100893,100963,100864,100761,100686,100639,100547,101188,101852,102466,102350,102192,102004,101737,101464,101175,100944,100747,100656,100225,99907,99579,99688,99684,99668,99577,99530,99485,99429,99296,99100,98828,98526,98304,98124,98089,98153,98262,98354,98304,98292,98259,98251,98220,98168,98091,98047,98073,98079,98125,98139,98273,98296,98328,98311,98420,98563,98711,98793,98755,98690,98597,98575,98588,98650,98780,98926,98976,99013,99085,99269,99508,99750,100007,100259,100488,100809,101123,101544,101878,102182,102423,102664,102912,103163,103494,103846,104212,104459,104708,104952,105319,105684,106109,106522,106974,107438,107878,108216,108576,108968,109381,109724,110187,110776,111361,111864,112373,112924,113479,114142,114818,115593,116338,117143,117848,118540,119201,119951,120610,121229,121783,122361,122958,123495,124095,124663,125289,125936,126656,127328,127922,128527,129166,129786,130361,130912,131406,131894,132338,132724,133044,133346,133720
394422,723,"Brownwood, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68056,68669,69055,69876,70645,71262,71785,72132,72514,72875,73159,73417,73614,73691,73938,74229,74514,74907,75355,75918,76351,76703,77056,77342,77665,77802,77848,77810,77785,77948,78098,78319,78345,78413,78498,78610,78653,78687,78662,78692,78685,78252,77801,77381,77411,77385,77280,77139,77049,77013,76960,76795,76576,76481,76489,76458,76297,76110,76099,76093,76100,76044,76029,76009,76021,76084,76019,75943,75764,75675,75463,75307,75163,75093,75016,75013,75030,75078,75111,75233,75399,75593,75766,75907,76051,76202,76394,76619,76927,77220,77559,77791,78072,78345,78729,79127,79535,79941,80364,80785,81228,81706,82236,82790,83343,83916,84535,85126,85694,86213,86783,87340,87819,88272,88747,89284,89834,90327,90777,91290,91876,92494,92965,93365,93749,94190,94732,95301,95761,96059,96341,96706,97108,97471,97913,98433,99053,99613,100046,100409,100793,101357,101845,102261,102546,102938,103322,103759,104184,104685,104951,105211,105524,106103,106655,107203,107742,108267,108716,109103,109290,109363,109564,109933,110429,110829,111293,111867,112430,112957,113332,113700,114222,114818,115422,115878,116171,116340,116455,116469,116488,116479,116573
395129,725,"Stephenville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105296,104017,103398,102129,101061,100353,100072,100335,100540,100654,101116,101737,102444,103625,104599,105618,106678,107435,107784,107777,108135,108799,109164,109496,109903,110470,111063,111362,111689,112072,112632,113242,113758,114292,114585,114751,114860,114895,114889,115053,115280,115599,115697,114861,114007,113338,113438,113788,113901,114093,113929,113690,113401,113093,112836,113070,113401,113420,112991,112492,112371,112294,112412,112550,112632,112659,112605,112528,112344,112122,111852,111551,111259,110989,110716,110597,110555,110670,110712,110789,111012,111378,111702,111934,112120,112349,112569,112549,112539,112465,112652,112840,112866,112947,113185,113724,114228,114682,115201,115878,116550,117151,117769,118424,119095,119818,120619,121470,122200,122855,123506,124183,124928,125714,126446,127216,128052,129125,130086,130860,131468,132208,132931,133611,134279,135111,135911,136842,137737,137852,137710,137589,138265,138974,139688,140460,141244,141979,142688,143252,143832,144772,145906,147117,147954,148677,149360,149982,150583,151127,151761,152192,152738,153509,154592,155493,156201,156964,157877,158733,159465,160046,160468,160831,161242,161701,162215,162708,163462,164193,164871,165330,165892,166556,167303,168165,168864,169290,169417,169577,169635,169648,169567,169613
394324,726,"Americus, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76318,76387,76513,76793,77151,77551,77809,78053,78193,78441,78631,78891,79174,79503,79783,80038,80269,80515,80825,81145,81534,81766,82021,82133,82278,82428,82657,82806,82816,82638,82654,82632,82752,82782,82823,82814,82648,82495,82235,81925,81604,81356,81082,80809,80377,80037,79751,79570,79292,79164,78930,78678,78028,77362,76634,76007,75387,74853,74178,73560,73021,72008,71100,70219,69998,69759,69457,69027,68585,67996,67528,66991,66569,66247,65890,65524,65066,64759,64517,64276,63943,63739,63493,63361,63159,63164,63206,63393,63554,63620,63656,63770,64134,64509,64905,65123,65387,65624,65972,66237,66414,66650,66970,67370,67755,68070,68435,68768,69163,69531,69936,70326,70754,71161,71584,71958,72294,72597,72878,73399,73919,74515,74947,75464,75926,76326,76680,77041,77402,77955,78495,78894,79152,79357,79653,79918,80249,80616,80949,81230,81465,81625,81851,82148,82513,82869,83184,83360,83504,83729,84063,84451,84834,85243,85548,85973,86315,86689,86876,87249,87546,87792,87879,87911,87894,88194,88655,89096,89196,89225,89417,89595,89837,89994,90234,90481,90758,90769,90675,90508,90616,90744,90818,90811
394554,727,"Easton, MD",Msa,MD,139066,138949,138910,138785,138624,138523,138437,138611,138756,139046,139198,139418,139140,138982,138928,139318,139910,140473,141259,141658,142042,142245,142737,143237,144680,146135,147396,147978,148373,148718,148737,148945,149484,150151,150801,151375,151664,151883,152085,152550,153088,153861,154760,155729,156504,157265,157987,158796,159521,160089,160871,161681,162795,163735,164796,165797,166804,167822,168938,170115,171319,172469,173945,175598,177497,179093,180572,181547,182454,183347,184648,186252,187925,189884,190883,191804,192058,193187,194514,196191,198135,199946,201309,201563,201809,202648,204598,206637,208776,210415,211997,213994,216069,218641,221398,225302,229510,232723,235465,237793,240359,243163,246559,250186,253345,256019,258744,261539,264327,267943,271362,275281,279106,283341,287408,291073,295495,300146,304822,309249,312939,315876,318639,322021,326509,330940,334673,337368,339753,342197,344875,347066,348970,351146,353809,355955,356347,355532,354791,355053,354547,353415,351865,350063,349002,347101,345098,342117,339023,336026,332922,330250,327751,325724,323148,321025,318612,316596,313482,310684,307375,304685,302149,299833,297726,295823,295025,295439,296507,297236,296009,291278,288654,287483,287170,283521,279234,275734,272730,268617,262829,258478,258240,262318,264376,264461,264369,266037,268742,269362,268253,265167,261949,259886,258243,257984,258167,257081,254665,255326,256397,259429,261508,266463,273746,277712,280289,281111,283918,287643,291517,291899,290892,288542,288551,287985,288383,290005,290095,287238,282908,281152,280483,281606,283686,286062,289772,291706,291263,289498,289512,292406,294566,295369,296606,295716,294400,292415,289264,287470,286254,286786,285801,285600,287034,288107,287090,287023,287195,288012,287093,287300,287691,288625,289496,288281,286782,286369,288496,291101,293367,296361,300269,302585,305395,307650,311941,316225,318934,319406,318095,316869,316535,316314,316912,317163,316743,316400,315179,315405,315286,316574,317257,318399,318917,318768,317858,317672,317659,317650,317308,316209,315964
394920,728,"North Platte, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85834,86535,86910,87768,88309,88892,89489,90088,90632,91127,91658,91879,92203,92372,92982,93374,93924,94391,94865,95267,95671,96057,96380,97218,97741,97922,97550,97543,97990,98350,98535,98716,98914,99137,99239,99146,99230,99492,99967,100310,100452,100632,100845,101090,101274,101426,101594,101649,101756,101882,102116,102230,102357,102406,102617,102686,102803,102972,103234,103553,103741,103834,103821,103760,103673,103629,103610,103756,103920,104029,104015,104003,104020,103998,103882,103786,103690,103486,103128,102738,102462,102239,102121,101948,101835,101787,101976,102158,102307,102363,102472,102510,102482,102425,102365,102335,102288,102254,102047,101945,101908,102243,102611,102996,103235,103423,103587,103709,103813,103952,104148,104297,104379,104350,104372,104487,104774,105094,105425,105756,106108,106433,106801,107219,107553,107792,108004,108330,108675,109019,109333,109614,109920,110287,110705,111117,111799,112563,113318,113779,114183,114603,115105,115705,116347,116962,117521,118031,118325,118630,118920,119488,119998,120552,121007,121554,122064,122575,123008,123494,124305,125182,126132,126798,127525,128246,129067,129745,130406,131051,131863,132616,133173,133717,134266,134897,135494,136188,136909,137575,138180,138777,139343,139945,140564,140796,140891,140965,141420,142247,143094,143964,144461,144931,145358,145865,146384,147161,147909,148625,148986,148934,148764,148562,148615,148615,148533,148269
394914,729,"Newberry, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109684,109830,110022,110332,110468,110759,111269,112262,113286,114026,114468,114865,115433,115898,116166,116366,116845,117525,117858,117820,117457,117517,117865,118258,118502,118803,119109,119549,119666,119143,118463,117577,117169,116644,116680,116741,116812,116631,116575,116502,116869,116652,116813,115918,115083,114409,112905,111256,108910,107940,107354,106802,105857,106166,105792,106542,106163,105507,104539,104388,105543,105633,105022,104207,104036,103385,102850,102063,102208,102483,103185,103296,103036,102861,102800,102976,102877,102781,102939,102847,102812,102803,103063,103177,103111,103216,103549,103824,103955,104013,104115,104618,104957,105350,105373,105610,105792,105959,106201,106459,106953,107337,107692,107844,108174,108519,109002,109588,110241,110967,111538,112122,112480,113258,113926,114689,115045,115512,116004,116415,116847,117231,117736,118183,118708,119018,119488,119975,120696,121244,121763,122189,122624,123055,123503,124058,124649,125091,125342,125364,125532,125740,126041,126511,126998,127597,128255,128833,129419,130129,131053,132082,132738,133313,133882,134299,134904,135247,136063,136725,137427,137699,137975,138354,138905,139448,139927,140490,140879,141404,141507,141737,141908,142378,142750,143012,143257
394300,730,"Ada, OK",Msa,OK,42127,42191,42255,42342,42431,42554,42699,42793,42814,42833,42902,42984,43016,43058,43132,43334,43531,43706,43808,43980,44222,44529,44768,45008,45555,46050,46463,46526,46642,46710,46865,47048,47328,47504,47619,47713,47381,47115,46876,47072,47176,47315,47450,47550,47559,47582,47753,47890,48089,48266,48498,48651,48843,49075,49296,49464,49637,49799,49971,50163,50466,50723,50897,51008,51173,51347,51480,51575,51681,51822,51940,52069,52208,52329,52466,52579,52696,52778,52920,53102,53307,53493,53643,53767,53815,53983,54139,54379,54498,54642,54722,54879,54989,55094,55187,55356,55485,55623,55745,55900,56021,56162,56338,56554,56774,57033,57251,57437,57817,58059,58337,58435,58714,59005,59308,59543,59830,60062,60310,60499,60583,60784,61014,61331,61486,61532,61597,61815,62243,62697,63038,63286,63512,63709,63791,63851,63994,64096,64068,63805,63181,62694,62497,62531,62328,62056,61967,62054,62257,62681,63260,63834,64428,64883,65392,65977,67122,68570,69928,70844,71220,71488,71748,72156,72651,73183,73994,74662,74937,74245,73488,73345,73921,74622,75055,75423,75709,75961,75142,74298,73448,73748,74062,74059,73871,73487,73422,73315,73351,73731,74615,75443,75976,76169,76526,76852,77085,77247,77392,77585,77775,77723,77714,77732,77922,77986,77973,77941,77910,78031,78359,78744,79072,79022,78951,78468,78134,77803,77908,78140,78408,78543,78000,77425,76927,76490,76131,76510,77479,78440,78605,78765,78892,79198,79767,80315,80861,81572,82690,83501,83955,84021,84470,84863,85274,85531,86005,86500,86915,87458,87028,86790,86336,86823,87119,87377,87670,88050,88385,88672,88952,89590,90428,91434,91946,92370,92659,93075,93550,94036,94442,94621,94883,94150,93235,91311,90372,89781,89988,90194,90690,91289,91983,92396,92748,93556,94497,96022,97050,97604,97574,97446,97011
394881,731,"Moscow, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177717,178749,179338,181038,182898,185128,187282,189430,191762,194117,196666,199166,201705,203912,206541,208790,210545,211605,212716,213565,214099,214386,214469,214535,214531,214682,214851,215073,215507,215834,216004,216184,216227,216268,215993,215668,215089,214439,213799,213043,212207,211414,210515,209826,208814,207889,206812,205504,203971,202391,200733,199005,197276,195734,194207,192855,191665,190623,189509,188540,187854,186823,185591,184227,183013,181443,180078,177911,176104,174224,172966,171917,170750,170224,169974,170094,169919,170038,170301,171184,171883,172583,173177,173832,174089,174797,175570,177400,179193,180703,181731,182772,184056,185403,186772,188046,190309,191426,192836,193021,194163,195534,197179,198504,199652,200732,202010,203185,204518,206272,207903,208651,208337,208118,208352,209004,209585,210259,210788,211478,211909,212977,213762,215561,217401,219294,220623,221666,222617,223670,224737,225964,227030,227816,228757,229904,231366,232840,234391,236185,238306,240200,242035,243662,245170,246586,248018,249622,250972,252341,254401,256861,259766,262535,265116,267381,269700,271973,274079,275521,277485,279586,283554,286766,289183,289825,290665,292012,293487,294699,295894,297107,298378,299507,298772,298386,298315,299781,301174,302332,303311,304459
